,Username,Date,Likes,Content,retweets,replies,id,url,place,hashtags,media,keyword,Tweet,coords
1238,Avr123451,2022-09-22 13:35:06+00:00,0.0,,0.0,0.0,1.572942568958341e+18,https://twitter.com/Avr123451/status/1572942568958341125,Anaparthy,,,keyword,@SunnyPawanist @JanaSenaParty @PawanKalyan @RojaSelvamaniRK,"16.900065,81.97344813"
1239,PrasannaNalle,2022-09-22 09:38:47+00:00,344.0,,111.0,1.0,1.572883094906237e+18,https://twitter.com/PrasannaNalle/status/1572883094906236929,Anaparthy,"['Janasena', 'Pawankalyan']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572883013591269377/pu/img/NGLUmr-tK0d0blpp.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572883013591269377/pu/vid/476x270/n6js4tlHBF4FVtnW.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572883013591269377/pu/vid/636x360/C8IuSvxeWYiW_HfM.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572883013591269377/pu/vid/1274x720/uivGUdwIAzd4G7Lt.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572883013591269377/pu/pl/gQfrc0sILBJVcDoK.m3u8?tag=12&container=fmp4', bitrate=None)], duration=19.405, views=1022)]",keyword,"రాజానగరం నియోజకవర్గం బత్తుల బలరామకృష్ణ గారి ఆధ్వర్యంలో 3 ఉచిత  జనసేన అంబులెన్సులు సిద్ధం..
@PawanKalyan #Janasena #Pawankalyan https://t.co/ETVgDstlES","16.900065,81.97344813"
1240,chpavankumar9,2022-09-22 08:36:29+00:00,0.0,,0.0,0.0,1.5728674172563948e+18,https://twitter.com/chpavankumar9/status/1572867417256394752,Anaparthy,,,keyword,aa matram bayam undali Janasena party anter inkepudu chalanges chykama @RojaSelvamaniRK https://t.co/xy3CvaRphO,"16.900065,81.97344813"
1241,PrasannaNalle,2022-09-22 05:48:19+00:00,3028.0,,983.0,22.0,1.5728250953278218e+18,https://twitter.com/PrasannaNalle/status/1572825095327821824,Anaparthy,"['Janasena', 'Pawankalyan']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572824886367883265/pu/img/HuWkmocYguGk9SSJ.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572824886367883265/pu/vid/720x720/es1PZK-4SFmDYPJu.mp4?tag=12', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572824886367883265/pu/vid/320x320/52mrp7LnabqjI2Ia.mp4?tag=12', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572824886367883265/pu/vid/540x540/fCAgQ6x9GBqFCc27.mp4?tag=12', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572824886367883265/pu/pl/GQOY0yEUz7RIyYtn.m3u8?tag=12&container=fmp4', bitrate=None)], duration=39.322, views=23299)]",keyword,"సవాల్ స్వీకరించ లేనప్పుడు సవాలు విసరడం ఎందుకు రోజా ??

నువ్వు జబర్దస్త్ రోజా అని ఈరోజు ప్రజలందరికి అర్థమైంది 🤭🤭
@PawanKalyan #Janasena #Pawankalyan https://t.co/HvuVFcTsNb","16.900065,81.97344813"
1242,PrasannaNalle,2022-09-22 03:57:17+00:00,3035.0,,1231.0,29.0,1.5727971544896635e+18,https://twitter.com/PrasannaNalle/status/1572797154489663488,Anaparthy,"['Janasena', 'Pawankalyan']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572796927095500800/pu/img/ilGqG-7aT5yPlKFV.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572796927095500800/pu/pl/R8MaeJmksC17ykdl.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572796927095500800/pu/vid/608x270/A0y1WMRumk8CHocF.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572796927095500800/pu/vid/810x360/9x7ttkapqH8o8ndh.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572796927095500800/pu/vid/1280x568/uuh6kQr4oOc_XuEG.mp4?tag=12', bitrate=2176000)], duration=86.326, views=18190)]",keyword,"నగరి రోజా ఇంటికి వెళుతున్న జనసేన నాయకులని తిరుపతిలో అదుపులో తీసుకున్న పోలీసులు ..

జబర్దస్త్ రోజా భయపడింది 😂😂😂
@PawanKalyan #Janasena #Pawankalyan https://t.co/LtsNRpm0Xm","16.900065,81.97344813"
1243,chpavankumar9,2022-09-22 02:37:07+00:00,0.0,,0.0,0.0,1.5727769788262728e+18,https://twitter.com/chpavankumar9/status/1572776978826272768,Anaparthy,,,keyword,Hat's off Sir Jai Janasena @JanaSenaParty https://t.co/aLCk6xTUsX,"16.900065,81.97344813"
1244,RKPeddireddi,2022-09-21 23:39:12+00:00,3.0,,0.0,0.0,1.5727322076971336e+18,https://twitter.com/RKPeddireddi/status/1572732207697133569,Anaparthy,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572732040260239360/pu/img/IabY4Eju4QWvJ9rj.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572732040260239360/pu/vid/480x270/Ukdzjez4CPtKegSz.mp4?tag=12', bitrate=256000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572732040260239360/pu/pl/Rbok7arr9VwnbD9O.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572732040260239360/pu/vid/640x360/xZS5YADxsS1YXQua.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572732040260239360/pu/vid/1280x720/CjjvnVtJ5GPSOzCe.mp4?tag=12', bitrate=2176000)], duration=140.0, views=15)]",keyword,"తెలుగు జాతి గౌరవాన్ని పెంచిన ఎందరో మహనీయులను విస్మరించి కేవలం రాజకీయ పార్టీ నాయకుల పేర్లు, విగ్రహాల జపం చేయటం సిగ్గుచేటు...👊👊
FULL VIDEO: https://t.co/hVzHQ40hEa
@BJP4Andhra @JanaSenaParty @RajnewsOfficial @RajNewsLive https://t.co/3GlPpkOUiV","16.900065,81.97344813"
1245,PSPKToJSPK,2022-09-21 17:08:18+00:00,0.0,,0.0,0.0,1.5726338319116e+18,https://twitter.com/PSPKToJSPK/status/1572633831911600129,Anaparthy,"['JanaSenaLeaders', 'JanaSainiks', 'JanaSena']",,keyword,"Land : @JanaSenaParty
Tree  🌴  : @PawanKalyan 
Branches : #JanaSenaLeaders
Leaves 🌿 : #JanaSainiks 
Water 🌊 : #JanaSena Ideology
GOAL : Growth of AP 
AIM : 2024 Elections 

@mnadendla @NagaBabuOffl
@bolisetti_satya @DrSandeepJSP @keathamreddy @RayapatiAruna
@Keerthana_JSP","16.900065,81.97344813"
1246,editorSATISHJAY,2022-09-21 16:27:44+00:00,226.0,,103.0,1.0,1.5726236249050317e+18,https://twitter.com/editorSATISHJAY/status/1572623624905031680,Anaparthy,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572623006261977090/pu/img/lfkL59rmyM49Y8IJ.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572623006261977090/pu/vid/720x720/jK1m-3LLD5Oiy2fQ.mp4?tag=12', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572623006261977090/pu/vid/320x320/a5Ltle4KYKjlQn_M.mp4?tag=12', bitrate=432000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572623006261977090/pu/pl/5dul16gHd7APvFdv.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572623006261977090/pu/vid/540x540/3w_urXpPE213qf0w.mp4?tag=12', bitrate=832000)], duration=30.834, views=803)]",keyword,"@BattulaBalarama గారి ఆధ్వర్యంలో సిద్ధమైన జనసేన ఉచిత సేవ అంబులెన్సులు 🙏🏻🙏🏻🙏🏻

@JanaSenaParty 
@PawanKalyan 
@mnadendla 
@TrendPSPK 
@AdmirePawanism 
@PawanismNetwork https://t.co/tPMQhJDkwg","16.900065,81.97344813"
1247,RKPeddireddi,2022-09-21 15:31:58+00:00,5.0,,1.0,0.0,1.5726095894678118e+18,https://twitter.com/RKPeddireddi/status/1572609589467811841,Anaparthy,,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572609401202040837/pu/img/RnFc--RMUmiF_LLs.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572609401202040837/pu/vid/1280x720/rZ7oycOQria5BMas.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572609401202040837/pu/pl/11h_PY5u7o6KMjRd.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572609401202040837/pu/vid/480x270/DHl66vEnNIj_cbac.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572609401202040837/pu/vid/640x360/uVnxskjhS0Mpuuii.mp4?tag=12', bitrate=832000)], duration=140.001, views=14)]",keyword,"అనేక కొత్త మెడికల్ కాలేజీలు పెడుతున్నాం కాబట్టే వైయస్సార్ పేరంటున్న మీరు...మరి ఆ కాలేజీల నిర్మాణానికి సింహభాగం నిధులు ఇస్తున్న ప్రధాని మోడీ పేరు పెట్టరే...???
FULL VIDEO: https://t.co/vehXORPHBw
@BJP4Andhra @JanaSenaParty @RajnewsOfficial @RajNewsLive https://t.co/ctZ8gbfq1B","16.900065,81.97344813"
1248,Satyasai_jsp04,2022-09-21 15:00:00+00:00,0.0,,0.0,0.0,1.572601544746619e+18,https://twitter.com/Satyasai_jsp04/status/1572601544746618881,Anaparthy,,,keyword,@Manipriya_JSP @RojaSelvamaniRK @JSPVeeraMahila @JanaSenaParty @PawanKalyan well said 👏👏,"16.900065,81.97344813"
1249,PrasannaNalle,2022-09-21 13:34:48+00:00,1128.0,,364.0,13.0,1.5725801027892716e+18,https://twitter.com/PrasannaNalle/status/1572580102789271553,Anaparthy,"['Janasena', 'Pawankalyan', 'YSJagan']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572579910312685570/pu/img/fYCK3zdg0XmdjzDL.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572579910312685570/pu/pl/arkuPsFB0TDyyEU8.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572579910312685570/pu/vid/540x540/Y_bm4g8Rn0M9g0nG.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572579910312685570/pu/vid/320x320/xxCdJyugasUGb6zn.mp4?tag=12', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572579910312685570/pu/vid/720x720/CdmsWX1R2EEwKJnz.mp4?tag=12', bitrate=1280000)], duration=36.354, views=13286)]",keyword,"వైసిపి శాశ్వత అధ్యక్షుడిగా జగన్ ఎన్నిక చెల్లదు - ఎన్నికల కమిషన్ 
 😂😂😂

@PawanKalyan #Janasena #Pawankalyan #YSJagan https://t.co/NW4Y7FE9KC","16.900065,81.97344813"
1250,Teja74994954,2022-09-21 13:29:12+00:00,0.0,,0.0,0.0,1.572578695474479e+18,https://twitter.com/Teja74994954/status/1572578695474479110,Anaparthy,,,keyword,@JanaSenaParty @PawanKalyan neela YCP vallu alochiste A.P yeppudoarunu kada,"16.900065,81.97344813"
1251,PrasannaNalle,2022-09-21 13:00:00+00:00,1389.0,,512.0,7.0,1.5725713467224883e+18,https://twitter.com/PrasannaNalle/status/1572571346722488320,Anaparthy,"['Janasena', 'Pawankalyan']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572571096398041091/pu/img/-I_ZW6Mz5mJKBSAw.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572571096398041091/pu/vid/1280x706/pUpPg6Ra8vS6xGU9.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572571096398041091/pu/vid/652x360/rgYcFz-bJ5wBO5t_.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572571096398041091/pu/vid/488x270/CNzWR8SO2Sxwkgep.mp4?tag=12', bitrate=256000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572571096398041091/pu/pl/cJCWdmz8dt32we3z.m3u8?tag=12&container=fmp4', bitrate=None)], duration=38.122, views=6400)]",keyword,"జనసేనాని మీద పిచ్చికూతలు కూసిన పేర్ని నాని చెప్పుల దండవేసి ఊరేగించి దిష్టి బొమ్మ దహనం చేసిన కోవూరు నియోజకర్గజనసేన నాయకులు 😂😂😂
@PawanKalyan #Janasena #Pawankalyan https://t.co/GydGMNk02B","16.900065,81.97344813"
1252,BHSurya2,2022-09-21 10:48:23+00:00,0.0,,0.0,0.0,1.572538225008472e+18,https://twitter.com/BHSurya2/status/1572538225008472066,Anaparthy,,"[Photo(previewUrl='https://pbs.twimg.com/media/FdLHK-pakAEJo6s?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdLHK-pakAEJo6s?format=jpg&name=large')]",keyword,Today's Bus @YSRCParty @apsrtc @JanaSenaParty https://t.co/WWzUX8dQSd,"16.900065,81.97344813"
1253,BHSurya2,2022-09-21 10:48:19+00:00,0.0,,0.0,1.0,1.572538205878231e+18,https://twitter.com/BHSurya2/status/1572538205878231040,Anaparthy,,"[Photo(previewUrl='https://pbs.twimg.com/media/FdLHJ-EaUAMIgZM?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdLHJ-EaUAMIgZM?format=jpg&name=large')]",keyword,@YSRCParty @apsrtc  @JanaSenaParty yesterday bus https://t.co/zmUQVkGq1n,"16.900065,81.97344813"
1254,PrasannaNalle,2022-09-21 09:40:04+00:00,2162.0,,724.0,27.0,1.5725210295909786e+18,https://twitter.com/PrasannaNalle/status/1572521029590978564,Anaparthy,"['Janasena', 'Pawankalyan']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572520680180322310/pu/img/o5twSi6yDh7GSTPM.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572520680180322310/pu/vid/1280x706/PWw7p-5FttmFWege.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572520680180322310/pu/vid/488x270/2sebRfJJZtDVv0Pm.mp4?tag=12', bitrate=256000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572520680180322310/pu/pl/iQ-vLlKD334wHhDs.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572520680180322310/pu/vid/652x360/WFzC2n8ysBKLBzFU.mp4?tag=12', bitrate=832000)], duration=133.526, views=12635)]",keyword,"జబర్దస్త్ రోజా గారికి స్ట్రాంగ్ కౌంటర్ ఇచ్చిన @RayapatiAruna గారు👌👌

@PawanKalyan #Janasena #Pawankalyan https://t.co/zHmx4cD6bl","16.900065,81.97344813"
1255,PrasannaNalle,2022-09-21 09:08:19+00:00,188.0,,38.0,2.0,1.5725130410273341e+18,https://twitter.com/PrasannaNalle/status/1572513041027334145,Anaparthy,['Janasena'],"[Photo(previewUrl='https://pbs.twimg.com/media/FdKwQyjagAAaXAo?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdKwQyjagAAaXAo?format=jpg&name=large')]",keyword,"వైజాగ్ GVMC దగ్గర జనసేన బండి 👌👌👌( ఇటువంటివి పార్టీకి ఫ్రీ పబ్లిసిటీ ) @GKJSP 
@PawanKalyan #Janasena https://t.co/GlFqOlU24m","16.900065,81.97344813"
1256,chpavankumar9,2022-09-21 07:58:08+00:00,0.0,,0.0,0.0,1.5724953767160422e+18,https://twitter.com/chpavankumar9/status/1572495376716042242,Anaparthy,,,keyword,@499Undertaker @PawanKalyan Janasena candidate ne unttadu bro meru annade jarugutumdi,"16.900065,81.97344813"
1257,PrasannaNalle,2022-09-21 07:55:35+00:00,3448.0,,1246.0,61.0,1.572494737164374e+18,https://twitter.com/PrasannaNalle/status/1572494737164374016,Anaparthy,"['Janasena', 'Pawankalyan']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572494550954053633/pu/img/zqriQKk1S3CUDu4p.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572494550954053633/pu/vid/450x270/p33yRV-HozOGkh0R.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572494550954053633/pu/vid/600x360/vp6kOngVQZ7_FZXv.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572494550954053633/pu/vid/1200x720/MV23BkDY9qNX0b2U.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572494550954053633/pu/pl/MuAhsvynk2uC3ztp.m3u8?tag=12&container=fmp4', bitrate=None)], duration=55.371, views=27298)]",keyword,"పవన్ కళ్యాణ్ గారి ఒక సినిమా కలెక్షన్ అంత ఉండదు నీ జీవితం - @Keerthana_JSP గారు🔥🔥

జబర్దస్త్ రోజా గారిని అందరూ గట్టిగా తగులుకున్నారు 😂😂😂
@PawanKalyan #Janasena #Pawankalyan https://t.co/bwlamgmMYk","16.900065,81.97344813"
1258,PrasannaNalle,2022-09-21 06:49:33+00:00,2599.0,,898.0,17.0,1.5724781209635103e+18,https://twitter.com/PrasannaNalle/status/1572478120963510276,Anaparthy,"['Janasena', 'Pawankalyan']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572477956752297986/pu/img/g3ZT2oQgfdLWJ6_u.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572477956752297986/pu/pl/ppsmrC-Vx62A_GF1.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572477956752297986/pu/vid/584x360/XL8_eYe2Q576XM3z.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572477956752297986/pu/vid/438x270/zlDWw-1tYRhqhOaO.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572477956752297986/pu/vid/1168x720/7lN7zAnMHXMcWW6W.mp4?tag=12', bitrate=2176000)], duration=15.3, views=14416)]",keyword,"రోజా గారు రేపు ఉదయం 11 గంటలకు జనసేన పార్టీ మీ ఇంటి ముందు ఉంటుంది కూర్చొని మాట్లాడుకుందాం రా - జనసేన వీర మహిళ 🔥🔥🔥
@PawanKalyan #Janasena #Pawankalyan https://t.co/zGqD3MVshc","16.900065,81.97344813"
1259,always_pk_,2022-09-21 06:29:38+00:00,0.0,,0.0,0.0,1.5724731063794483e+18,https://twitter.com/always_pk_/status/1572473106379448322,Anaparthy,,,keyword,@DEVILPKCULT @Twitter Janasena party ra mangalagiri 😉😆,"16.900065,81.97344813"
1260,PrasannaNalle,2022-09-21 05:22:29+00:00,1000.0,,257.0,1.0,1.5724562096467558e+18,https://twitter.com/PrasannaNalle/status/1572456209646755842,Anaparthy,"['Janasena', 'Pawankalyan']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572456126956081152/pu/img/TcBDxNc5WwpVYYF7.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572456126956081152/pu/vid/830x360/9hipwJY8izNkh4PT.mp4?tag=12', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572456126956081152/pu/pl/NlvFbsebBEqfJ_8m.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572456126956081152/pu/vid/1280x554/OUJGNbNe3gksaRhy.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572456126956081152/pu/vid/622x270/-yPwguvwuNUH5Ec6.mp4?tag=12', bitrate=256000)], duration=28.545, views=4909)]",keyword,"నా పార్టీని ,నా నేలని, నా దేశాన్ని వదిలే ప్రసక్తే లేదు - @PawanKalyan 
#Janasena #Pawankalyan https://t.co/ygO0bFlw4x","16.900065,81.97344813"
1261,PrasannaNalle,2022-09-21 03:18:02+00:00,1766.0,,483.0,12.0,1.5724248910178632e+18,https://twitter.com/PrasannaNalle/status/1572424891017863168,Anaparthy,"['Janasena', 'Pawankalyan']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572424721396039686/pu/img/KD-gQCneJ6rm7vdL.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572424721396039686/pu/vid/620x270/3paN1uM0ZcfZkUDu.mp4?tag=12', bitrate=256000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572424721396039686/pu/pl/5M81ekWlJra0VtQO.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572424721396039686/pu/vid/828x360/qWJAe7JRAUx_cuzh.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572424721396039686/pu/vid/1280x556/bdCfUONoyekmDUAo.mp4?tag=12', bitrate=2176000)], duration=89.009, views=11364)]",keyword,"పెరుగుతున్న జనసేన గ్రాఫ్ 👌👌👌 
@PawanKalyan #Janasena #Pawankalyan https://t.co/Owxb6ZvySn","16.900065,81.97344813"
1262,pawankalyanAG,2022-09-21 01:43:41+00:00,1.0,,0.0,0.0,1.57240114552363e+18,https://twitter.com/pawankalyanAG/status/1572401145523630080,Anaparthy,,"[Photo(previewUrl='https://pbs.twimg.com/media/FdJKgCPaIAEhRkX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FdJKgCPaIAEhRkX?format=jpg&name=large')]",keyword,@Vaasu__YSR @PawanKalyan @JanaSenaParty ఎవర్ని మోసం చేస్తున్నావ్ వెనకాల పవన్ కళ్యాణ్ కనిపించాడు బానే ఉన్నాడు గా https://t.co/388siHUUmT,"16.900065,81.97344813"
1263,ChakradharVarre,2022-09-22 16:44:32+00:00,0.0,,0.0,0.0,1.5729902377014477e+18,https://twitter.com/ChakradharVarre/status/1572990237701447681,Kakinada City,,,keyword,@JanaSenaParty ❤️,"16.9437385,82.2350607"
1264,PrasannaNalle,2022-09-22 16:31:15+00:00,77.0,,48.0,0.0,1.5729868979030262e+18,https://twitter.com/PrasannaNalle/status/1572986897903026177,Kakinada City,"['Janasena', 'Pawankalyan']","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572986825991680002/pu/img/SZmBf9Ic4x1GMALp.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572986825991680002/pu/vid/366x270/KU2CdGTG2mqpAqyS.mp4?tag=12', bitrate=256000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572986825991680002/pu/pl/bgDPGsGUmsjM0T-K.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572986825991680002/pu/vid/490x360/Ip0n1dSCLkYfPHMq.mp4?tag=12', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572986825991680002/pu/vid/980x720/9wTebs8-gY93reSV.mp4?tag=12', bitrate=2176000)], duration=24.375, views=327)]",keyword,"ఈ రాష్ట్రం బాగుండాలి అంటే బటన్ రెడ్డి ని ఇంటికి పంపాలి పవన్ కళ్యాణ్ గారిని గెలిపించాలి

 - రాజేష్ మహాసేన
@PawanKalyan #Janasena #Pawankalyan https://t.co/J2eCEz5s2w","16.9437385,82.2350607"
1265,Satyasai_jsp04,2022-09-22 15:53:05+00:00,1.0,,1.0,0.0,1.5729772897423933e+18,https://twitter.com/Satyasai_jsp04/status/1572977289742393346,Kakinada City,,,keyword,@Narendra4JSP @GSRTarak @Ashok__Sv @JanaSenaParty Pk contest chesthe Geetha poti cheyyadu anna Avida safe side velle candidate elago odipothadani thelusu already inka varma antava full of negitivty ayana meeda 👍,"16.9437385,82.2350607"
1266,Satyasai_jsp04,2022-09-22 15:45:06+00:00,6.0,,1.0,0.0,1.5729752816144957e+18,https://twitter.com/Satyasai_jsp04/status/1572975281614495745,Kakinada City,,,keyword,@Narendra4JSP @PawanKalyan @NagaBabuOffl @JanaSenaParty Pk contest chesthe ycp lo vunde karyakarthalu kuda vache alochanalo vunnaru bro jsp loki Last time ikkada sariyana candidate leka maa relatives ycp ki support chesaru few members 🙏,"16.9437385,82.2350607"
1267,RKPeddireddi,2022-09-22 15:20:28+00:00,2.0,,1.0,0.0,1.5729690844716442e+18,https://twitter.com/RKPeddireddi/status/1572969084471644160,Kakinada City,['PrajaPoru'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1572968758729121792/pu/img/cZeMuN7R5_uHoGKE.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572968758729121792/pu/vid/1280x720/x6vLKC-CvDYeGK5U.mp4?tag=12', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/1572968758729121792/pu/pl/ZuImfw34y59EYdUd.m3u8?tag=12&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572968758729121792/pu/vid/480x270/JGsWfqIGzwxX84e2.mp4?tag=12', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/1572968758729121792/pu/vid/640x360/feIVxQANNSxD6ADd.mp4?tag=12', bitrate=832000)], duration=138.285, views=8)]",keyword,"కాకినాడ జగన్నాధపురం ఏటిమోగ - పర భూములను రీ సర్వే చేయించి పేదలకు ఇస్తానని స్థానిక శాసనసభ్యులు వాగ్దానం చేసి మరిచారు....మీరు చేయని పక్షంలో 2024లో బీజేపీ అధికారంలోకి వచ్చి చేసే మొదటి పని ఇదే అవుతుంది...✊✊
#PrajaPoru 
@BJP4Andhra @kakinada_bjp @JanaSenaParty https://t.co/mZVOKf7mvY","16.9437385,82.2350607"
